File Name,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8,Notes,
CAMHDA301-20161108T150000Z,,,,,,,,,,
CAMHDA301-20161108T180000Z,,,,,,,,,,
CAMHDA301-20161108T210000Z,,,,,,,,,,
CAMHDA301-20161109T030000Z,,,,,,,,,,
CAMHDA301-20161109T030000Z,,,,,,,,,,
CAMHDA301-20161109T060000Z,,,,,,,,,,
CAMHDA301-20161109T090000Z,,,,,,,,,,
CAMHDA301-20161109T120000Z,,,,,,,,,,
CAMHDA301-20161109T150000Z,,,,,,,,,,
CAMHDA301-20161109T180000Z,,,,,,,,,,
CAMHDA301-20161109T210000Z,,,,,,,,,,
CAMHDA301-20161110T000000Z,00:01:06,00:01:38,00:03:00,00:04:48,00:06:32,00:08:13,00:11:15,00:12:41,,
CAMHDA301-20161110T030000Z,,,,,,,,,,
CAMHDA301-20161110T060000Z,,,,,,,,,,
CAMHDA301-20161110T090000Z,,,,,,,,,,
CAMHDA301-20161110T120000Z,,,,,,,,,,
CAMHDA301-20161110T150000Z,,,,,,,,,,
CAMHDA301-20161110T180000Z,,,,,,,,,,
CAMHDA301-20161110T210000Z,,,,,,,,,,
CAMHDA301-20161111T030000Z,,,,,,,,,,
CAMHDA301-20161111T030000Z,,,,,,,,,,
CAMHDA301-20161111T060000Z,,,,,,,,,,
CAMHDA301-20161111T090000Z,,,,,,,,,,
CAMHDA301-20161111T120000Z,,,,,,,,,,
CAMHDA301-20161111T150000Z,,,,,,,,,,
CAMHDA301-20161111T180000Z,,,,,,,,,,
CAMHDA301-20161111T210000Z,,,,,,,,,,
CAMHDA301-20161112T030000Z,,,,,,,,,,
CAMHDA301-20161112T060000Z,,,,,,,,,,
CAMHDA301-20161112T090000Z,,,,,,,,,,
CAMHDA301-20161112T120000Z,,,,,,,,,,
CAMHDA301-20161112T150000Z,,,,,,,,,,
CAMHDA301-20161112T180000Z,,,,,,,,,,
CAMHDA301-20161112T210000Z,,,,,,,,,,
CAMHDA301-20161113T030000Z,,,,,,,,,,
CAMHDA301-20161113T060000Z,,,,,,,,,,
CAMHDA301-20161113T090000Z,,,,,,,,,,
CAMHDA301-20161113T120000Z,,,,,,,,,,
CAMHDA301-20161113T150000Z,,,,,,,,,,
CAMHDA301-20161113T180000Z,,,,,,,,,,
CAMHDA301-20161113T210000Z,,,,,,,,,,
CAMHDA301-20161114T030000Z,,,,,,,,,,
CAMHDA301-20161114T060000Z,,,,,,,,,,
CAMHDA301-20161114T090000Z,,,,,,,,,,
CAMHDA301-20161114T120000Z,,,,,,,,,,
CAMHDA301-20161114T150000Z,,,,,,,,,,
CAMHDA301-20161114T180000Z,,,,,,,,,,
CAMHDA301-20161114T210000Z,,,,,,,,,,
CAMHDA301-20161115T030000Z,,,,,,,,,,
CAMHDA301-20161115T060000Z,,,,,,,,,,
CAMHDA301-20161115T090000Z,,,,,,,,,,
CAMHDA301-20161115T120000Z,,,,,,,,,,
CAMHDA301-20161115T150000Z,,,,,,,,,,
CAMHDA301-20161115T180000Z,,,,,,,,,,
CAMHDA301-20161115T210000Z,,,,,,,,,,
CAMHDA301-20161116T030000Z,,,,,,,,,,
CAMHDA301-20161116T060000Z,,,,,,,,,,
CAMHDA301-20161116T090000Z,,,,,,,,,,
CAMHDA301-20161116T120000Z,,,,,,,,,,
CAMHDA301-20161116T150000Z,,,,,,,,,,
CAMHDA301-20161116T180000Z,,,,,,,,,,
CAMHDA301-20161116T210000Z,,,,,,,,,,
CAMHDA301-20161117T030000Z,,,,,,,,,,
CAMHDA301-20161117T060000Z,,,,,,,,,,
CAMHDA301-20161117T090000Z,,,,,,,,,,
CAMHDA301-20161117T120000Z,,,,,,,,,,
CAMHDA301-20161117T150000Z,,,,,,,,,,
CAMHDA301-20161117T180000Z,,,,,,,,,,
CAMHDA301-20161117T210000Z,,,,,,,,,,
CAMHDA301-20161118T030000Z,,,,,,,,,,
CAMHDA301-20161118T060000Z,,,,,,,,,,
CAMHDA301-20161118T090000Z,,,,,,,,,,
CAMHDA301-20161118T120000Z,,,,,,,,,,
CAMHDA301-20161118T150000Z,,,,,,,,,,
CAMHDA301-20161118T180000Z,,,,,,,,,,
CAMHDA301-20161118T210000Z,,,,,,,,,,
CAMHDA301-20161119T030000Z,,,,,,,,,,
CAMHDA301-20161119T060000Z,,,,,,,,,,
CAMHDA301-20161119T090000Z,,,,,,,,,,
CAMHDA301-20161119T120000Z,,,,,,,,,,
CAMHDA301-20161119T150000Z,,,,,,,,,,
CAMHDA301-20161119T180000Z,,,,,,,,,,
CAMHDA301-20161119T210000Z,,,,,,,,,,
CAMHDA301-20161120T030000Z,,,,,,,,,,
CAMHDA301-20161120T060000Z,,,,,,,,,,
CAMHDA301-20161120T090000Z,,,,,,,,,,
CAMHDA301-20161120T120000Z,,,,,,,,,,
CAMHDA301-20161120T150000Z,,,,,,,,,,
CAMHDA301-20161121T030000Z,,,,,,,,,,
CAMHDA301-20161121T060000Z,,,,,,,,,,
CAMHDA301-20161121T090000Z,,,,,,,,,,
CAMHDA301-20161121T120000Z,,,,,,,,,,
CAMHDA301-20161121T150000Z,,,,,,,,,,
CAMHDA301-20161121T180000Z,,,,,,,,,,
CAMHDA301-20161122T031400,,,,,,,,,,
CAMHDA301-20161122T041600,,,,,,,,,,
CAMHDA301-20161122T043100,,,,,,,,,,
CAMHDA301-20161122T044600,,,,,,,,,,
CAMHDA301-20161122T050100,,,,,,,,,,
CAMHDA301-20161122T051600,,,,,,,,,,
CAMHDA301-20161122T053000,,,,,,,,,,
CAMHDA301-20161122T061400,,,,,,,,,,
CAMHDA301-20161122T091400,,,,,,,,,,
CAMHDA301-20161122T121400,,,,,,,,,,
CAMHDA301-20161122T151400,,,,,,,,,,
CAMHDA301-20161122T181400,,,,,,,,,,
CAMHDA301-20161122T211400,,,,,,,,,,
CAMHDA301-20161122T213400,,,,,,,,,,
CAMHDA301-20161123T001400,,,,,,,,,,
CAMHDA301-20161123T031400,,,,,,,,,,
CAMHDA301-20161123T061400,,,,,,,,,,
CAMHDA301-20161123T091400,,,,,,,,,,
CAMHDA301-20161123T121400,,,,,,,,,,
CAMHDA301-20161123T151400,,,,,,,,,,
CAMHDA301-20161128T181000,,,,,,,,,,
CAMHDA301-20161128T211100,,,,,,,,,,
CAMHDA301-20161129T001100,,,,,,,,,,
CAMHDA301-20161129T031100,,,,,,,,,,
CAMHDA301-20161129T061100,,,,,,,,,,
CAMHDA301-20161129T091100,,,,,,,,,,
CAMHDA301-20161129T121100,,,,,,,,,,
CAMHDA301-20161129T151200,,,,,,,,,,
CAMHDA301-20161129T181200,,,,,,,,,,
CAMHDA301-20161129T211200,,,,,,,,,,
CAMHDA301-20161130T001200,,,,,,,,,,
CAMHDA301-20161130T031200,,,,,,,,,,
CAMHDA301-20161130T061300,,,,,,,,,,
CAMHDA301-20161130T091300,,,,,,,,,,
CAMHDA301-20161130T121300,,,,,,,,,,
CAMHDA301-20161130T151300,,,,,,,,,,
CAMHDA301-20161130T181300,,,,,,,,,,
CAMHDA301-20161130T211300,,,,,,,,,,
CAMHDA301-20161201T001400,,,,,,,,,,
CAMHDA301-20161201T002900,,,,,,,,,,
CAMHDA301-20161201T004400,,,,,,,,,,
CAMHDA301-20161201T005900,,,,,,,,,,
CAMHDA301-20161201T011400,,,,,,,,,,
CAMHDA301-20161201T012900,,,,,,,,,,
CAMHDA301-20161201T014500,,,,,,,,,,
CAMHDA301-20161201T020000,,,,,,,,,,
CAMHDA301-20161201T021500,,,,,,,,,,
CAMHDA301-20161201T023000,,,,,,,,,,
CAMHDA301-20161201T024500,,,,,,,,,,
CAMHDA301-20161201T030000,,,,,,,,,,
CAMHDA301-20161201T031500,,,,,,,,,,
CAMHDA301-20161201T033000,,,,,,,,,,
CAMHDA301-20161201T034500,,,,,,,,,,
CAMHDA301-20161201T040000,,,,,,,,,,
CAMHDA301-20161201T041500,,,,,,,,,,
CAMHDA301-20161201T043000,,,,,,,,,,
CAMHDA301-20161201T044500,,,,,,,,,,
CAMHDA301-20161201T050000,,,,,,,,,,
CAMHDA301-20161201T051500,,,,,,,,,,
CAMHDA301-20161201T053000,,,,,,,,,,
CAMHDA301-20161201T054500,,,,,,,,,,
CAMHDA301-20161201T151400,,,,,,,,,,
CAMHDA301-20161201T152900,,,,,,,,,,
CAMHDA301-20161201T154400,,,,,,,,,,
CAMHDA301-20161201T155900,,,,,,,,,,
CAMHDA301-20161201T161400,,,,,,,,,,
CAMHDA301-20161201T162900,,,,,,,,,,
CAMHDA301-20161201T164400,,,,,,,,,,
CAMHDA301-20161201T165900,,,,,,,,,,
CAMHDA301-20161201T171400,,,,,,,,,,
CAMHDA301-20161201T172900,,,,,,,,,,
CAMHDA301-20161201T174400,,,,,,,,,,
CAMHDA301-20161201T175900,,,,,,,,,,
CAMHDA301-20161201T181400,,,,,,,,,,
CAMHDA301-20161201T182900,,,,,,,,,,
CAMHDA301-20161201T185700,,,,,,,,,,
CAMHDA301-20161201T193300,,,,,,,,,,
CAMHDA301-20161201T194800,,,,,,,,,,
CAMHDA301-20161201T200300,,,,,,,,,,
CAMHDA301-20161201T201800,,,,,,,,,,
CAMHDA301-20161201T203300,,,,,,,,,,
CAMHDA301-20161201T204800,,,,,,,,,,
CAMHDA301-20161201T210300,,,,,,,,,,
CAMHDA301-20161201T211800,,,,,,,,,,
CAMHDA301-20161201T213300,,,,,,,,,,
CAMHDA301-20161201T214800,,,,,,,,,,
CAMHDA301-20161201T220300,,,,,,,,,,
CAMHDA301-20161201T221800,,,,,,,,,,
CAMHDA301-20161201T223300,,,,,,,,,,
CAMHDA301-20161201T224800,,,,,,,,,,
CAMHDA301-20161201T230300,,,,,,,,,,
CAMHDA301-20161201T231800,,,,,,,,,,
CAMHDA301-20161201T233300,,,,,,,,,,
CAMHDA301-20161201T234800,,,,,,,,,,
CAMHDA301-20161202T000300,,,,,,,,,,
CAMHDA301-20161202T001800,,,,,,,,,,
CAMHDA301-20161202T003300,,,,,,,,,,
CAMHDA301-20161202T004800,,,,,,,,,,
CAMHDA301-20161202T010300,,,,,,,,,,
CAMHDA301-20161202T011800,,,,,,,,,,
CAMHDA301-20161202T013300,,,,,,,,,,
CAMHDA301-20161202T014800,,,,,,,,,,
CAMHDA301-20161202T020300,,,,,,,,,,
CAMHDA301-20161202T021800,,,,,,,,,,
CAMHDA301-20161202T023300,,,,,,,,,,
CAMHDA301-20161202T024800,,,,,,,,,,
CAMHDA301-20161202T030300,,,,,,,,,,
CAMHDA301-20161202T031800,,,,,,,,,,
CAMHDA301-20161202T033300,,,,,,,,,,
CAMHDA301-20161202T034800,,,,,,,,,,
CAMHDA301-20161202T040300,,,,,,,,,,
CAMHDA301-20161202T041800,,,,,,,,,,
CAMHDA301-20161202T043300,,,,,,,,,,
CAMHDA301-20161202T044800,,,,,,,,,,
CAMHDA301-20161202T050300,,,,,,,,,,
CAMHDA301-20161202T051800,,,,,,,,,,
CAMHDA301-20161202T053300,,,,,,,,,,
CAMHDA301-20161202T054800,,,,,,,,,,
CAMHDA301-20161202T060300,,,,,,,,,,
CAMHDA301-20161202T061800,,,,,,,,,,
CAMHDA301-20161202T063300,,,,,,,,,,
CAMHDA301-20161202T064800,,,,,,,,,,
CAMHDA301-20161202T070300,,,,,,,,,,
CAMHDA301-20161202T071800,,,,,,,,,,
CAMHDA301-20161202T073300,,,,,,,,,,
CAMHDA301-20161202T074800,,,,,,,,,,
CAMHDA301-20161202T080300,,,,,,,,,,
CAMHDA301-20161202T081800,,,,,,,,,,
CAMHDA301-20161202T083300,,,,,,,,,,
CAMHDA301-20161202T084800,,,,,,,,,,
CAMHDA301-20161202T090300,,,,,,,,,,
CAMHDA301-20161202T091800,,,,,,,,,,
CAMHDA301-20161202T093300,,,,,,,,,,
CAMHDA301-20161202T094900,,,,,,,,,,
CAMHDA301-20161202T100400,,,,,,,,,,
CAMHDA301-20161202T101900,,,,,,,,,,
CAMHDA301-20161202T103400,,,,,,,,,,
CAMHDA301-20161202T104900,,,,,,,,,,
CAMHDA301-20161202T110400,,,,,,,,,,
CAMHDA301-20161202T111900,,,,,,,,,,
CAMHDA301-20161202T113400,,,,,,,,,,
CAMHDA301-20161202T114900,,,,,,,,,,
CAMHDA301-20161202T120400,,,,,,,,,,
CAMHDA301-20161202T121900,,,,,,,,,,
CAMHDA301-20161202T123400,,,,,,,,,,
CAMHDA301-20161202T124900,,,,,,,,,,
CAMHDA301-20161202T130400,,,,,,,,,,
CAMHDA301-20161202T131900,,,,,,,,,,
CAMHDA301-20161202T133400,,,,,,,,,,
CAMHDA301-20161202T134900,,,,,,,,,,
CAMHDA301-20161202T140400,,,,,,,,,,
CAMHDA301-20161202T141900,,,,,,,,,,
CAMHDA301-20161202T143400,,,,,,,,,,
CAMHDA301-20161202T144900,,,,,,,,,,
CAMHDA301-20161202T150400,,,,,,,,,,
CAMHDA301-20161202T151900,,,,,,,,,,
CAMHDA301-20161202T153400,,,,,,,,,,
CAMHDA301-20161202T154900,,,,,,,,,,
CAMHDA301-20161202T160400,,,,,,,,,,
CAMHDA301-20161202T161900,,,,,,,,,,
CAMHDA301-20161202T163400,,,,,,,,,,
CAMHDA301-20161202T164900,,,,,,,,,,
CAMHDA301-20161202T170400,,,,,,,,,,
CAMHDA301-20161202T171900,,,,,,,,,,
CAMHDA301-20161202T173400,,,,,,,,,,
CAMHDA301-20161202T174900,,,,,,,,,,
CAMHDA301-20161202T180400,,,,,,,,,,
CAMHDA301-20161202T181900,,,,,,,,,,
CAMHDA301-20161202T183400,,,,,,,,,,
CAMHDA301-20161202T184900,,,,,,,,,,
CAMHDA301-20161202T190400,,,,,,,,,,
CAMHDA301-20161202T191900,,,,,,,,,,
CAMHDA301-20161202T193400,,,,,,,,,,
CAMHDA301-20161202T194900,,,,,,,,,,
CAMHDA301-20161202T200400,,,,,,,,,,
CAMHDA301-20161202T201900,,,,,,,,,,
CAMHDA301-20161202T203400,,,,,,,,,,
CAMHDA301-20161202T204900,,,,,,,,,,
CAMHDA301-20161202T210400,,,,,,,,,,
CAMHDA301-20161202T211900,,,,,,,,,,
CAMHDA301-20161202T213400,,,,,,,,,,
CAMHDA301-20161202T214900,,,,,,,,,,
CAMHDA301-20161202T220400,,,,,,,,,,
CAMHDA301-20161202T221900,,,,,,,,,,
CAMHDA301-20161202T223400,,,,,,,,,,
CAMHDA301-20161202T224900,,,,,,,,,,
CAMHDA301-20161202T230400,,,,,,,,,,
CAMHDA301-20161202T231900,,,,,,,,,,
CAMHDA301-20161202T233400,,,,,,,,,,
CAMHDA301-20161202T234900,,,,,,,,,,
CAMHDA301-20161203T000400,,,,,,,,,,
CAMHDA301-20161203T001900,,,,,,,,,,
CAMHDA301-20161203T003400,,,,,,,,,,
CAMHDA301-20161203T005000,,,,,,,,,,
CAMHDA301-20161203T010500,,,,,,,,,,
CAMHDA301-20161203T012000,,,,,,,,,,
CAMHDA301-20161203T013500,,,,,,,,,,
CAMHDA301-20161203T015000,,,,,,,,,,
CAMHDA301-20161203T020500,,,,,,,,,,
CAMHDA301-20161203T022000,,,,,,,,,,
CAMHDA301-20161203T023500,,,,,,,,,,
CAMHDA301-20161203T025000,,,,,,,,,,
CAMHDA301-20161203T030500,,,,,,,,,,
CAMHDA301-20161203T032000,,,,,,,,,,
CAMHDA301-20161203T033500,,,,,,,,,,
CAMHDA301-20161203T035000,,,,,,,,,,
CAMHDA301-20161203T040500,,,,,,,,,,
CAMHDA301-20161203T042000,,,,,,,,,,
CAMHDA301-20161203T043500,,,,,,,,,,
CAMHDA301-20161203T045000,,,,,,,,,,
CAMHDA301-20161203T050500,,,,,,,,,,
CAMHDA301-20161203T052000,,,,,,,,,,
CAMHDA301-20161203T053500,,,,,,,,,,
CAMHDA301-20161203T055000,,,,,,,,,,
CAMHDA301-20161203T060500,,,,,,,,,,
CAMHDA301-20161203T062000,,,,,,,,,,
CAMHDA301-20161203T063500,,,,,,,,,,
CAMHDA301-20161203T065000,,,,,,,,,,
CAMHDA301-20161203T070500,,,,,,,,,,
CAMHDA301-20161203T072000,,,,,,,,,,
CAMHDA301-20161203T073500,,,,,,,,,,
CAMHDA301-20161203T075000,,,,,,,,,,
CAMHDA301-20161203T080500,,,,,,,,,,
CAMHDA301-20161203T082000,,,,,,,,,,
CAMHDA301-20161203T083500,,,,,,,,,,
CAMHDA301-20161203T085000,,,,,,,,,,
CAMHDA301-20161203T090500,,,,,,,,,,
CAMHDA301-20161203T092000,,,,,,,,,,
CAMHDA301-20161203T093500,,,,,,,,,,
CAMHDA301-20161203T095000,,,,,,,,,,
CAMHDA301-20161203T100500,,,,,,,,,,
CAMHDA301-20161203T102000,,,,,,,,,,
CAMHDA301-20161203T103500,,,,,,,,,,
CAMHDA301-20161203T105000,,,,,,,,,,
CAMHDA301-20161203T110500,,,,,,,,,,
CAMHDA301-20161203T112000,,,,,,,,,,
CAMHDA301-20161203T113500,,,,,,,,,,
CAMHDA301-20161203T115000,,,,,,,,,,
CAMHDA301-20161203T120500,,,,,,,,,,
CAMHDA301-20161203T122000,,,,,,,,,,
CAMHDA301-20161203T123500,,,,,,,,,,
CAMHDA301-20161203T125000,,,,,,,,,,
CAMHDA301-20161203T130500,,,,,,,,,,
CAMHDA301-20161203T132000,,,,,,,,,,
CAMHDA301-20161203T133500,,,,,,,,,,
CAMHDA301-20161203T135000,,,,,,,,,,
CAMHDA301-20161203T140500,,,,,,,,,,
CAMHDA301-20161203T142000,,,,,,,,,,
CAMHDA301-20161203T143500,,,,,,,,,,
CAMHDA301-20161203T145000,,,,,,,,,,
CAMHDA301-20161203T150500,,,,,,,,,,
CAMHDA301-20161203T152000,,,,,,,,,,
CAMHDA301-20161203T153500,,,,,,,,,,
CAMHDA301-20161203T155100,,,,,,,,,,
CAMHDA301-20161203T160600,,,,,,,,,,
CAMHDA301-20161203T162100,,,,,,,,,,
CAMHDA301-20161203T163600,,,,,,,,,,
CAMHDA301-20161203T165100,,,,,,,,,,
CAMHDA301-20161203T170600,,,,,,,,,,
CAMHDA301-20161203T172100,,,,,,,,,,
CAMHDA301-20161203T173600,,,,,,,,,,
CAMHDA301-20161203T175100,,,,,,,,,,
CAMHDA301-20161203T180600,,,,,,,,,,
CAMHDA301-20161203T182100,,,,,,,,,,
CAMHDA301-20161203T183600,,,,,,,,,,
CAMHDA301-20161203T185100,,,,,,,,,,
CAMHDA301-20161203T190600,,,,,,,,,,
CAMHDA301-20161203T192100,,,,,,,,,,
CAMHDA301-20161203T193600,,,,,,,,,,
CAMHDA301-20161203T195100,,,,,,,,,,
CAMHDA301-20161203T200600,,,,,,,,,,
CAMHDA301-20161203T202100,,,,,,,,,,
CAMHDA301-20161203T203600,,,,,,,,,,
CAMHDA301-20161203T205100,,,,,,,,,,
CAMHDA301-20161203T210600,,,,,,,,,,
CAMHDA301-20161203T212100,,,,,,,,,,
CAMHDA301-20161203T213600,,,,,,,,,,
CAMHDA301-20161203T215100,,,,,,,,,,
CAMHDA301-20161203T220600,,,,,,,,,,
CAMHDA301-20161203T222100,,,,,,,,,,
CAMHDA301-20161203T223600,,,,,,,,,,
CAMHDA301-20161203T225100,,,,,,,,,,
CAMHDA301-20161203T230600,,,,,,,,,,
CAMHDA301-20161203T232100,,,,,,,,,,
CAMHDA301-20161203T233600,,,,,,,,,,
CAMHDA301-20161203T235100,,,,,,,,,,
CAMHDA301-20161204T001400,,,,,,,,,,
CAMHDA301-20161206T211000,,,,,,,,,,
CAMHDA301-20161207T001000,,,,,,,,,,
CAMHDA301-20161207T031100,,,,,,,,,,
CAMHDA301-20161207T061100,,,,,,,,,,
CAMHDA301-20161207T091100,,,,,,,,,,
CAMHDA301-20161207T121100,,,,,,,,,,
CAMHDA301-20161207T151100,,,,,,,,,,
CAMHDA301-20161207T181200,,,,,,,,,,
CAMHDA301-20161207T211200,,,,,,,,,,
CAMHDA301-20161208T001200,,,,,,,,,,
CAMHDA301-20161208T031200,,,,,,,,,,
CAMHDA301-20161208T061200,,,,,,,,,,
CAMHDA301-20161208T091200,,,,,,,,,,
CAMHDA301-20161208T121300,,,,,,,,,,
CAMHDA301-20161208T151300,,,,,,,,,,
CAMHDA301-20161208T181300,,,,,,,,,,
CAMHDA301-20161208T211300,,,,,,,,,,
CAMHDA301-20161209T001300,,,,,,,,,,
CAMHDA301-20161209T031400,,,,,,,,,,
CAMHDA301-20161209T061400,,,,,,,,,,
CAMHDA301-20161209T091400,,,,,,,,,,
CAMHDA301-20161209T121400,,,,,,,,,,
CAMHDA301-20161209T151400,,,,,,,,,,
CAMHDA301-20161209T181400,,,,,,,,,,
CAMHDA301-20161209T211400,,,,,,,,,,
CAMHDA301-20161210T001500,,,,,,,,,,
CAMHDA301-20161210T003000,,,,,,,,,,
CAMHDA301-20161210T004500,,,,,,,,,,
CAMHDA301-20161210T010000,,,,,,,,,,
CAMHDA301-20161210T011500,,,,,,,,,,
CAMHDA301-20161210T013000,,,,,,,,,,
CAMHDA301-20161210T014500,,,,,,,,,,
CAMHDA301-20161210T020000,,,,,,,,,,
CAMHDA301-20161210T021500,,,,,,,,,,
CAMHDA301-20161210T023000,,,,,,,,,,
CAMHDA301-20161210T024500,,,,,,,,,,
CAMHDA301-20161210T030000,,,,,,,,,,
CAMHDA301-20161210T031500,,,,,,,,,,
CAMHDA301-20161210T033000,,,,,,,,,,
CAMHDA301-20161210T034500,,,,,,,,,,
CAMHDA301-20161210T040000,,,,,,,,,,
CAMHDA301-20161210T041500,,,,,,,,,,
CAMHDA301-20161210T043000,,,,,,,,,,
CAMHDA301-20161210T044500,,,,,,,,,,
CAMHDA301-20161210T050000,,,,,,,,,,
CAMHDA301-20161210T051500,,,,,,,,,,
CAMHDA301-20161210T053000,,,,,,,,,,
CAMHDA301-20161210T054500,,,,,,,,,,
CAMHDA301-20161210T060000,,,,,,,,,,
CAMHDA301-20161210T061500,,,,,,,,,,
CAMHDA301-20161210T063000,,,,,,,,,,
CAMHDA301-20161210T064500,,,,,,,,,,
CAMHDA301-20161210T070000,,,,,,,,,,
CAMHDA301-20161210T071500,,,,,,,,,,
CAMHDA301-20161210T073000,,,,,,,,,,
CAMHDA301-20161210T074500,,,,,,,,,,
CAMHDA301-20161210T080000,,,,,,,,,,
CAMHDA301-20161210T081500,,,,,,,,,,
CAMHDA301-20161210T083000,,,,,,,,,,
CAMHDA301-20161210T084500,,,,,,,,,,
CAMHDA301-20161210T090000,,,,,,,,,,
CAMHDA301-20161210T091500,,,,,,,,,,
CAMHDA301-20161210T093000,,,,,,,,,,
CAMHDA301-20161210T094500,,,,,,,,,,
CAMHDA301-20161210T100000,,,,,,,,,,
CAMHDA301-20161210T101500,,,,,,,,,,
CAMHDA301-20161210T103000,,,,,,,,,,
CAMHDA301-20161210T104500,,,,,,,,,,
CAMHDA301-20161210T110000,,,,,,,,,,
CAMHDA301-20161210T111500,,,,,,,,,,
CAMHDA301-20161210T113100,,,,,,,,,,
CAMHDA301-20161210T114600,,,,,,,,,,
CAMHDA301-20161210T120100,,,,,,,,,,
CAMHDA301-20161210T121600,,,,,,,,,,
CAMHDA301-20161210T123100,,,,,,,,,,
CAMHDA301-20161210T124600,,,,,,,,,,
CAMHDA301-20161210T130100,,,,,,,,,,
CAMHDA301-20161210T131600,,,,,,,,,,
CAMHDA301-20161210T133100,,,,,,,,,,
CAMHDA301-20161210T134600,,,,,,,,,,
CAMHDA301-20161210T140100,,,,,,,,,,
CAMHDA301-20161210T141600,,,,,,,,,,
CAMHDA301-20161210T143100,,,,,,,,,,
CAMHDA301-20161210T144600,,,,,,,,,,
CAMHDA301-20161210T150100,,,,,,,,,,
CAMHDA301-20161210T151600,,,,,,,,,,
CAMHDA301-20161210T153100,,,,,,,,,,
CAMHDA301-20161210T154600,,,,,,,,,,
CAMHDA301-20161210T160100,,,,,,,,,,
CAMHDA301-20161210T161600,,,,,,,,,,
CAMHDA301-20161210T163100,,,,,,,,,,
CAMHDA301-20161210T164600,,,,,,,,,,
CAMHDA301-20161210T170100,,,,,,,,,,
CAMHDA301-20161210T171600,,,,,,,,,,
CAMHDA301-20161210T173100,,,,,,,,,,
CAMHDA301-20161210T174600,,,,,,,,,,
CAMHDA301-20161210T180100,,,,,,,,,,
CAMHDA301-20161210T181600,,,,,,,,,,
CAMHDA301-20161210T183100,,,,,,,,,,
CAMHDA301-20161210T184600,,,,,,,,,,
CAMHDA301-20161210T190100,,,,,,,,,,
CAMHDA301-20161210T191600,,,,,,,,,,
CAMHDA301-20161210T193100,,,,,,,,,,
CAMHDA301-20161210T194600,,,,,,,,,,
CAMHDA301-20161210T200100,,,,,,,,,,
CAMHDA301-20161210T201600,,,,,,,,,,
CAMHDA301-20161210T203100,,,,,,,,,,
CAMHDA301-20161210T204600,,,,,,,,,,
CAMHDA301-20161210T210100,,,,,,,,,,
CAMHDA301-20161210T211600,,,,,,,,,,
CAMHDA301-20161210T213100,,,,,,,,,,
CAMHDA301-20161210T214600,,,,,,,,,,
CAMHDA301-20161210T220100,,,,,,,,,,
CAMHDA301-20161210T221600,,,,,,,,,,
CAMHDA301-20161210T223100,,,,,,,,,,
CAMHDA301-20161210T224600,,,,,,,,,,
CAMHDA301-20161210T230100,,,,,,,,,,
CAMHDA301-20161210T231600,,,,,,,,,,
CAMHDA301-20161210T233100,,,,,,,,,,
CAMHDA301-20161210T234600,,,,,,,,,,
CAMHDA301-20161211T000100,,,,,,,,,,
CAMHDA301-20161211T001400,,,,,,,,,,
CAMHDA301-20161211T031400,,,,,,,,,,
CAMHDA301-20161211T061400,,,,,,,,,,
CAMHDA301-20161211T091400,,,,,,,,,,
CAMHDA301-20161211T121400,,,,,,,,,,
CAMHDA301-20161211T151400,,,,,,,,,,
CAMHDA301-20161211T181400,,,,,,,,,,
CAMHDA301-20161211T211400,,,,,,,,,,
CAMHDA301-20161212T001400,,,,,,,,,,
CAMHDA301-20161212T031400,,,,,,,,,,
CAMHDA301-20161217T031000,,,,,,,,,,
CAMHDA301-20161217T061000,,,,,,,,,,
CAMHDA301-20161217T091100,,,,,,,,,,
CAMHDA301-20161217T121100,,,,,,,,,,
CAMHDA301-20161217T151100,,,,,,,,,,
CAMHDA301-20161217T181100,,,,,,,,,,
CAMHDA301-20161217T211100,,,,,,,,,,
CAMHDA301-20161218T001200,,,,,,,,,,
CAMHDA301-20161218T031200,,,,,,,,,,
CAMHDA301-20161218T061200,,,,,,,,,,
CAMHDA301-20161218T091200,,,,,,,,,,
CAMHDA301-20161218T121200,,,,,,,,,,
CAMHDA301-20161218T151200,,,,,,,,,,
CAMHDA301-20161218T181300,,,,,,,,,,
CAMHDA301-20161218T211300,,,,,,,,,,
CAMHDA301-20161219T001300,,,,,,,,,,
CAMHDA301-20161219T031300,,,,,,,,,,
CAMHDA301-20161219T061300,,,,,,,,,,
CAMHDA301-20161219T091400,,,,,,,,,,
CAMHDA301-20161219T121400,,,,,,,,,,
CAMHDA301-20161219T151400,,,,,,,,,,
CAMHDA301-20161219T181400,,,,,,,,,,
CAMHDA301-20161219T211400,,,,,,,,,,
CAMHDA301-20161220T001500,,,,,,,,,,
CAMHDA301-20161220T003000,,,,,,,,,,
CAMHDA301-20161220T004500,,,,,,,,,,
CAMHDA301-20161220T010000,,,,,,,,,,
CAMHDA301-20161220T011500,,,,,,,,,,
CAMHDA301-20161220T013000,,,,,,,,,,
CAMHDA301-20161220T014500,,,,,,,,,,
CAMHDA301-20161220T020000,,,,,,,,,,
CAMHDA301-20161220T021500,,,,,,,,,,
CAMHDA301-20161220T023000,,,,,,,,,,
CAMHDA301-20161220T024500,,,,,,,,,,
CAMHDA301-20161220T030000,,,,,,,,,,
CAMHDA301-20161220T031500,,,,,,,,,,
